pool,x_centre,slope_median,slope_q25,slope_q75,n_blocks_fitted
30bp_WETH_USDT,0.31,-2.5078429158111057,-6.1112081198118196,-1.6890404059299486,1641
30bp_WETH_USDT,0.32,-2.4074690422262455,-4.928305441417,-1.7095224030340905,1641
30bp_WETH_USDT,0.33,-2.37458674782228,-4.682778192245517,-1.5860320233760825,1641
30bp_WETH_USDT,0.34,-2.233772184656489,-4.121666743787318,-1.5181115136786834,1641
30bp_WETH_USDT,0.35,-2.2174188656522813,-3.943128061278033,-1.4507692783821815,1641
30bp_WETH_USDT,0.36,-2.29760420586399,-3.9197460648257048,-1.4606047452577027,1641
30bp_WETH_USDT,0.37,-2.369380578035952,-4.002289793490262,-1.48455943075637,1641
30bp_WETH_USDT,0.38,-2.307373666853751,-4.0751166175899085,-1.5070735425557238,1641
30bp_WETH_USDT,0.39,-2.4149116440437273,-4.17400660224224,-1.5492258261647325,1641
30bp_WETH_USDT,0.4,-2.6072173841062196,-5.248044461420962,-1.6598192453317149,1641
30bp_WETH_USDT,0.41,-2.86665846543316,-6.186882160436838,-1.7169367166668505,1641
30bp_WETH_USDT,0.42,-3.1769277909931963,-6.967432712725945,-1.7623064020549535,1641
30bp_WETH_USDT,0.43,-3.209996768613645,-6.700082600914368,-1.7990144384093887,1641
30bp_WETH_USDT,0.44,-3.381434103439053,-7.590348588381665,-1.8847329496131877,1641
30bp_WETH_USDT,0.45,-3.3615987563721608,-7.670649364884028,-1.9187074475696462,1641
30bp_WETH_USDT,0.46,-3.361268205844284,-7.617549070517693,-1.9239076109632427,1641
30bp_WETH_USDT,0.47,-3.3231685108708047,-7.497659504344287,-1.8481950443231894,1641
30bp_WETH_USDT,0.48,-3.361573394094508,-7.712945986929542,-1.8157094741576583,1641
30bp_WETH_USDT,0.49,-3.369390338927955,-7.601805708434942,-1.7869203379907204,1637
30bp_WETH_USDT,0.5,-3.2679495080173018,-7.849143739966019,-1.7525752514642248,1636
5bp_WBTC_WETH,-0.5,-1.0603048869182772,-3.2530347865052165,0.7916180992856924,1641
5bp_WBTC_WETH,-0.49,-1.1522052059683496,-3.2734741700346457,0.9164424296865978,1641
5bp_WBTC_WETH,-0.48,-1.3827612301254288,-4.6256819172947985,0.6153359030682287,1641
5bp_WBTC_WETH,-0.47,-1.686764216804377,-7.403282470513547,-0.02013899011527309,1641
5bp_WBTC_WETH,-0.46,-2.0253197051202116,-8.37878791329044,-0.1299498797912791,1641
5bp_WBTC_WETH,-0.45,-2.0921355920798734,-7.355369583621159,-0.16806433221115522,1641
5bp_WBTC_WETH,-0.44,-1.9433521966733036,-5.573637709610376,-0.06627994069422277,1641
5bp_WBTC_WETH,-0.43,-1.872791397985194,-5.719184119051678,0.21636233656098325,1641
5bp_WBTC_WETH,-0.42,-1.6330119165963015,-5.0526679098309595,0.4413762767571466,1641
5bp_WBTC_WETH,-0.41,-1.6792026182916808,-5.144977582921775,0.48715380065856045,1641
5bp_WBTC_WETH,-0.4,-1.763239534688205,-5.398327319359093,0.3437932353122172,1641
5bp_WBTC_WETH,-0.39,-1.8653372350731667,-5.160703414086333,-0.02409856621698917,1641
5bp_WBTC_WETH,-0.38,-1.8127080901848682,-4.497297340516792,-0.09734698201754022,1641
5bp_WBTC_WETH,-0.37,-1.7853414852215386,-4.3405878047609425,0.03264685266756706,1641
5bp_WBTC_WETH,-0.36,-1.676473302587841,-4.254920901168355,0.1563438607310159,1641
5bp_WBTC_WETH,-0.35,-1.6740307416412883,-4.130346558885697,0.36905348153524953,1641
5bp_WBTC_WETH,-0.34,-1.3529324580113373,-4.338570433190296,0.9210313743169702,1641
5bp_WBTC_WETH,-0.33,-1.14467875198017,-4.186782650571346,1.526941630132134,1641
5bp_WBTC_WETH,-0.32,-0.9428904334396788,-4.603231179721387,1.865671266475161,1641
5bp_WBTC_WETH,-0.31,-0.7751491331186222,-4.318565237697857,2.017345789568012,1641
5bp_WBTC_WETH,-0.3,-0.7171725290610714,-3.4036649715633582,2.032875084973117,1641
5bp_WBTC_WETH,-0.29,-0.8394183559923979,-3.3756747846303177,2.0198138685061644,1641
5bp_WBTC_WETH,-0.28,-1.0060374991672991,-3.8860941622895484,2.3639042270925783,1641
5bp_WBTC_WETH,-0.27,-0.8945051582962251,-3.285827398116012,2.590218732854376,1641
5bp_WBTC_WETH,-0.26,-0.8425867540644092,-3.3501548078861876,2.741211390518647,1641
5bp_WBTC_WETH,-0.25,-0.793161264962447,-3.212559631346437,3.3537295915233285,1641
5bp_WBTC_WETH,-0.24,-0.33170398624257963,-2.567456866363337,3.4940532996947753,1641
5bp_WBTC_WETH,-0.23,0.03470577578993487,-2.080415888037055,3.9478867134005515,1641
5bp_WBTC_WETH,-0.22,0.18392126776917261,-1.7992038829536088,4.032479028227399,1641
5bp_WBTC_WETH,-0.21,0.32920475056845666,-1.5743067180110386,4.53366880094859,1641
5bp_WBTC_WETH,-0.2,0.44168083335008046,-1.5515319371453544,4.694682726094702,1641
5bp_WBTC_WETH,-0.19,0.4636036538765638,-1.4922175855770214,5.10350959252267,1641
5bp_WBTC_WETH,-0.18,0.29213601899429587,-1.4962818634425055,4.590634322928702,1641
5bp_WBTC_WETH,-0.17,0.4252280905991946,-1.319325080309413,5.189405404711712,1641
5bp_WBTC_WETH,-0.16,0.50939441477405,-1.182215307935026,6.646308384838449,1641
5bp_WBTC_WETH,-0.15,0.4392213314915022,-1.2518911687833056,7.152151977493774,1641
5bp_WBTC_WETH,-0.14,0.5270234101639466,-1.2164154841866135,7.094163427453277,1641
5bp_WBTC_WETH,-0.13,0.8656669451256186,-1.1147073883351655,6.747543620008413,1641
5bp_WBTC_WETH,-0.12,1.5654520598660489,-0.7126293803075032,8.26087905446752,1641
5bp_WBTC_WETH,-0.11,2.8065232762815735,-0.3754601282584527,10.491062108023582,1641
5bp_WBTC_WETH,-0.1,3.421809947461325,-0.49123873348744795,10.80980833764691,1641
5bp_WBTC_WETH,-0.09,3.838084014009845,-0.4270396307993283,12.831685241946111,1641
5bp_WBTC_WETH,-0.08,3.57821875350687,-0.575055121084288,12.955354517159341,1641
5bp_WBTC_WETH,-0.07,3.397384033954861,-0.5408950898905839,15.159222395082992,1641
5bp_WBTC_WETH,-0.06,4.17423959493623,-0.6278932196303642,15.222122292735977,1641
5bp_WBTC_WETH,-0.05,5.014466371634719,-0.9197259187472996,15.159313856103278,1641
5bp_WBTC_WETH,-0.04,4.382421058624075,-1.217803007141432,14.877571767840719,1641
5bp_WBTC_WETH,-0.03,3.702129411493035,-1.3240562898435042,14.558095847425124,1641
5bp_WBTC_WETH,-0.02,2.3390962472617614,-1.7091488166837205,13.310604839433038,1641
5bp_WBTC_WETH,-0.01,-0.7414118980404032,-5.03654590100439,9.555243581685849,1641
5bp_WBTC_WETH,0.0,-3.517024186748654,-14.59336168601287,0.5356922732065158,1641
5bp_WBTC_WETH,0.01,-9.701812572352331,-22.01508437178095,-2.119334555068537,1641
5bp_WBTC_WETH,0.02,-11.866419745042718,-24.00872958711905,-3.5060079346877178,1641
5bp_WBTC_WETH,0.03,-11.758399832264717,-21.613603137073117,-4.172768911907848,1641
5bp_WBTC_WETH,0.04,-10.792482607595375,-20.284440771691518,-3.984607233594506,1641
5bp_WBTC_WETH,0.05,-9.219063835752692,-20.069860817870484,-3.842637371452728,1641
5bp_WBTC_WETH,0.06,-8.675310997174225,-21.834953496030113,-3.4956128542323985,1641
5bp_WBTC_WETH,0.07,-8.831532543029665,-21.010468663245188,-3.1590398133484876,1641
5bp_WBTC_WETH,0.08,-9.083379695673042,-19.896592527972345,-3.3246316640732605,1640
5bp_WBTC_WETH,0.09,-9.434430855337935,-18.498140369722282,-3.5704929252606794,1640
5bp_WBTC_WETH,0.1,-10.448141621215864,-19.2808616019409,-3.39154940327394,1639
5bp_WBTC_WETH,0.11,-10.2933627980998,-17.74109855943298,-3.431552631542493,1635
5bp_WBTC_WETH,0.12,-8.431466799701504,-16.53576512830289,-3.2319161877843987,1622
5bp_WBTC_WETH,0.13,-7.1459450286561,-15.343399324646573,-3.1457861816450774,1623
5bp_WBTC_WETH,0.14,-6.145019015111522,-14.944130641284923,-3.009880730268449,1611
5bp_WBTC_WETH,0.15,-5.911375109614381,-14.9795167471706,-2.8379828650101895,1604
5bp_WBTC_WETH,0.16,-5.282810390302478,-14.653806494170164,-2.801938768155394,1597
5bp_WBTC_WETH,0.17,-4.891530334268102,-12.96370490961746,-2.6200297062379807,1577
5bp_WBTC_WETH,0.18,-4.392776987573005,-12.435921004104138,-2.278695447253752,1565
5bp_WBTC_WETH,0.19,-4.057943432851859,-10.47130859359642,-2.1286839247274503,1533
5bp_WBTC_WETH,0.2,-3.8718711733992617,-10.417534258977764,-1.9877911613439185,1485
5bp_WBTC_WETH,0.21,-3.872964077032503,-10.780529257410407,-1.9626083587626473,1476
5bp_WBTC_WETH,0.22,-4.093724170443284,-11.331057292134115,-1.8601053647476928,1478
5bp_WBTC_WETH,0.23,-4.489092172233567,-11.913873071484275,-1.788509237322288,1483
5bp_WBTC_WETH,0.24,-4.478148764692522,-12.179260985977825,-1.8372200727155124,1490
5bp_WBTC_WETH,0.25,-4.347847971630479,-12.890748375821918,-1.8078460845285487,1478
5bp_WBTC_WETH,0.26,-4.468210492396725,-14.584738711446981,-1.7775422406909946,1429
5bp_WBTC_WETH,0.27,-5.570839461083454,-16.21518462529248,-1.8482883494546867,1371
5bp_WBTC_WETH,0.28,-7.031120141894135,-19.79034028271542,-1.9001242200382034,1286
5bp_WBTC_WETH,0.29,-7.920399205281146,-21.66978586987559,-2.009180201832102,1230
5bp_WBTC_WETH,0.3,-7.4023282251835365,-22.670495154542316,-2.165911049719632,1174
5bp_WBTC_WETH,0.31,-8.317749499642165,-23.15458820034963,-2.4970156211613843,1102
5bp_WBTC_WETH,0.32,-7.121831223425782,-21.028549363751644,-2.2291562004049963,1067
5bp_WBTC_WETH,0.33,-5.517826565702195,-19.664368837730073,-2.1722134599044507,1044
5bp_WBTC_WETH,0.34,-4.443825658868644,-17.30403220132147,-2.171245898580615,1026
5bp_WBTC_WETH,0.35,-3.9829796014032377,-13.438534663516483,-2.204666313504946,1043
5bp_WBTC_WETH,0.36,-3.982979601403233,-9.855734208866842,-2.023535402191323,1051
5bp_WBTC_WETH,0.37,-3.9132779590417335,-8.22430861420391,-1.9409579074906804,1061
5bp_WBTC_WETH,0.38,-3.267060465634141,-8.182083356205801,-1.782687184676783,1041
5bp_WBTC_WETH,0.39,-3.011392322268675,-7.6478268867118455,-1.6945865539419835,981
5bp_WBTC_WETH,0.4,-2.880159507323332,-6.875140787588803,-1.6400951328305426,918
5bp_WBTC_WETH,0.41,-2.5284090015096825,-6.090383540450208,-1.5910160844543593,887
5bp_WBTC_WETH,0.42,-2.433807153781453,-6.52038860355502,-1.6099347872479863,912
5bp_WBTC_WETH,0.43,-2.6353403185959445,-7.879140574140524,-1.6570830170300883,944
5bp_WBTC_WETH,0.44,-2.9452789364095064,-6.837270580726228,-1.6867073422973442,958
5bp_WBTC_WETH,0.45,-3.0230039627791085,-6.374474220878876,-1.739700701517303,941
5bp_WBTC_WETH,0.46,-3.2817318437928975,-6.5800462149243595,-1.7718753338209159,974
5bp_WBTC_WETH,0.47,-3.167798039074976,-6.645501449484435,-1.7714824298173244,990
5bp_WBTC_WETH,0.48,-2.973073127606824,-6.876034619971388,-1.7691173735104853,996
5bp_WBTC_WETH,0.49,-2.8564868979133107,-6.708575726368393,-1.749563148159258,975
5bp_WBTC_WETH,0.5,-3.4042143863044205,-7.930439553210517,-1.7349054129684276,940
30bp_WBTC_WETH,-0.5,-2.2414196120813457,-4.784886875624041,-1.5946771993043816,1641
30bp_WBTC_WETH,-0.49,-2.3328573543281546,-6.094600582442152,-1.6307497545345075,1641
30bp_WBTC_WETH,-0.48,-2.417023745402263,-6.971953501629494,-1.6405058557864045,1641
30bp_WBTC_WETH,-0.47,-2.410022772810589,-8.001771366381131,-1.6810390088535567,1641
30bp_WBTC_WETH,-0.46,-2.248242341966042,-5.8984029546355945,-1.6150507694308458,1641
30bp_WBTC_WETH,-0.45,-2.1616580022920076,-5.2803866405073245,-1.5677611135670182,1641
30bp_WBTC_WETH,-0.44,-2.120301002404314,-4.929066535786152,-1.4810591523200665,1641
30bp_WBTC_WETH,-0.43,-2.0484722820073644,-4.766285024768042,-1.128525458573955,1641
30bp_WBTC_WETH,-0.42,-2.0019909205995514,-3.1402169199690237,-0.5003933178084843,1641
30bp_WBTC_WETH,-0.41,-2.0014169076005404,-2.9981493166841404,-0.2581758538105119,1641
30bp_WBTC_WETH,-0.4,-2.0608749050029225,-2.981787771487432,-0.2671198790874356,1641
30bp_WBTC_WETH,-0.39,-2.049569239326161,-3.0303683688808407,-0.2726478313763765,1641
30bp_WBTC_WETH,-0.38,-2.050180753040783,-3.1097424567457628,0.08854299040952533,1641
30bp_WBTC_WETH,-0.37,-2.049212910903741,-3.188986469913058,0.406631252843866,1641
30bp_WBTC_WETH,-0.36,-2.102316204372103,-3.5818535525902186,0.40582226949817657,1641
30bp_WBTC_WETH,-0.35,-2.0172509324011,-3.9797126808937757,0.32522239076735504,1641
30bp_WBTC_WETH,-0.34,-1.896000240334499,-4.609904900620027,0.22522552792367176,1641
30bp_WBTC_WETH,-0.33,-1.8885678644939827,-5.100244072528823,0.28658912026237904,1641
30bp_WBTC_WETH,-0.32,-1.705074672250136,-4.652659346721439,0.34034921350686115,1641
30bp_WBTC_WETH,-0.31,-1.0637854382202543,-3.399372782327817,0.6750814480457668,1641
30bp_WBTC_WETH,-0.3,-0.918713321947342,-2.871318930679855,1.6234251109294497,1641
30bp_WBTC_WETH,-0.29,-0.9366556569739981,-2.869111837983241,1.352270815104252,1641
30bp_WBTC_WETH,-0.28,-0.8992017370337776,-3.518487466798764,1.303003268779383,1641
30bp_WBTC_WETH,-0.27,-0.969283914281774,-5.610208445499417,1.6357386828566627,1641
30bp_WBTC_WETH,-0.26,-1.0584076333969128,-5.940934701792951,1.6815443184986825,1641
30bp_WBTC_WETH,-0.25,-0.9279009617658199,-5.217202018268264,1.8491941194086012,1641
30bp_WBTC_WETH,-0.24,-0.58340500155503,-3.6087967424888063,1.9782927670915549,1641
30bp_WBTC_WETH,-0.23,-0.28760466577315275,-3.0881972132564157,2.344246843474155,1641
30bp_WBTC_WETH,-0.22,-0.18984255344571277,-3.2311887835238227,2.7992623340620515,1641
30bp_WBTC_WETH,-0.21,-0.3026922272762633,-3.8675842060017294,3.094119975703656,1641
30bp_WBTC_WETH,-0.2,-0.2927037375364606,-3.3679288108306444,2.9572281765104447,1641
30bp_WBTC_WETH,-0.19,-0.035233535604329506,-3.2835301657170946,2.980895110480131,1641
30bp_WBTC_WETH,-0.18,0.08265180757924215,-2.7420946916286364,3.321726956613794,1641
30bp_WBTC_WETH,-0.17,0.3166820967437751,-2.0761429145701067,3.423462201509563,1641
30bp_WBTC_WETH,-0.16,0.3560386104377679,-1.9225934491095829,3.583404716450309,1641
30bp_WBTC_WETH,-0.15,0.08254491944982928,-2.2950915133069087,2.876423238310452,1641
30bp_WBTC_WETH,-0.14,0.15044243591382025,-2.806476421948783,2.951498311593298,1641
30bp_WBTC_WETH,-0.13,0.14753676779584357,-2.9644752807908135,3.303760717948668,1641
30bp_WBTC_WETH,-0.12,0.4205093875333178,-2.9756414972941303,4.614974507114581,1641
30bp_WBTC_WETH,-0.11,0.311635569818654,-2.9024113056025556,4.408102237353262,1641
30bp_WBTC_WETH,-0.1,0.22652556451477468,-2.8819798809888733,5.013406047947019,1641
30bp_WBTC_WETH,-0.09,0.476324630486413,-2.9201640220549776,5.599013054108572,1641
30bp_WBTC_WETH,-0.08,0.5382026625031697,-2.970955854097007,6.057380443030221,1641
30bp_WBTC_WETH,-0.07,0.5561393401788868,-3.021562711797421,6.752524369511977,1641
30bp_WBTC_WETH,-0.06,1.0878279969946636,-2.8431824165762154,8.64976720155955,1641
30bp_WBTC_WETH,-0.05,1.0782248693225962,-2.82741025124672,10.465204692565118,1641
30bp_WBTC_WETH,-0.04,0.5949810472994543,-3.012371159976252,7.461443076233414,1641
30bp_WBTC_WETH,-0.03,-0.47020175270968306,-4.591166549138597,4.2196809703390254,1641
30bp_WBTC_WETH,-0.02,-1.5037071990718105,-6.66563576748596,3.2629095223434996,1641
30bp_WBTC_WETH,-0.01,-2.6241963003383333,-8.207791928767056,1.9853572306200695,1641
30bp_WBTC_WETH,0.0,-4.102391105770326,-11.59359780985444,-0.214270084805782,1641
30bp_WBTC_WETH,0.01,-6.210533321239041,-14.6451075337935,-2.154655235263834,1641
30bp_WBTC_WETH,0.02,-8.668076381344248,-14.794650514714686,-3.805452264625351,1641
30bp_WBTC_WETH,0.03,-9.033039820348284,-14.797803229708645,-4.584768820594303,1641
30bp_WBTC_WETH,0.04,-8.814268224775374,-14.911883283377788,-5.167126607956507,1641
30bp_WBTC_WETH,0.05,-8.789885971738398,-15.863076939163474,-5.3065377459434,1641
30bp_WBTC_WETH,0.06,-8.918395984869276,-17.449614634224943,-5.581120917276887,1641
30bp_WBTC_WETH,0.07,-8.932254010981039,-17.40826219547144,-5.689952267603642,1641
30bp_WBTC_WETH,0.08,-8.03959901893245,-15.772261615641899,-5.643604230179708,1641
30bp_WBTC_WETH,0.09,-7.945398173306833,-13.831927069412409,-5.490426934617778,1641
30bp_WBTC_WETH,0.1,-7.995000029119777,-12.442867289266692,-5.33483978161887,1641
30bp_WBTC_WETH,0.11,-7.668256213906335,-11.996818551923328,-5.017785281512612,1641
30bp_WBTC_WETH,0.12,-7.272187223797634,-11.85093484465568,-4.726489348465056,1641
30bp_WBTC_WETH,0.13,-6.885004063494064,-10.911723829364616,-4.4060831813237495,1641
30bp_WBTC_WETH,0.14,-6.741841961691465,-10.228714114321743,-3.993806177234707,1641
30bp_WBTC_WETH,0.15,-6.938146210091311,-10.400268656593251,-3.9140335589033297,1641
30bp_WBTC_WETH,0.16,-6.522998044935478,-10.924542354898257,-3.4887157025050994,1641
30bp_WBTC_WETH,0.17,-6.628320727868439,-12.112660980240816,-3.2278890571354055,1641
30bp_WBTC_WETH,0.18,-6.642425316400638,-12.376319993631121,-2.89121531717866,1639
30bp_WBTC_WETH,0.19,-6.2760535484807,-11.833105230616589,-2.939701294402347,1629
30bp_WBTC_WETH,0.2,-6.461002769481468,-10.747728016963778,-2.821806410793803,1617
30bp_WBTC_WETH,0.21,-6.863653963987342,-11.1588520031958,-2.492425829319039,1611
30bp_WBTC_WETH,0.22,-6.670777724315306,-11.848202240075256,-2.1876433667452853,1615
30bp_WBTC_WETH,0.23,-5.693484112029363,-11.180309029470392,-2.1516325572304384,1616
30bp_WBTC_WETH,0.24,-5.021623818929159,-10.152205481838134,-2.1580987734158645,1623
30bp_WBTC_WETH,0.25,-4.805913285343285,-9.130884288865458,-2.202350489892857,1628
30bp_WBTC_WETH,0.26,-5.088927200794336,-8.541767007049751,-2.1580987734158583,1633
30bp_WBTC_WETH,0.27,-5.064209247072151,-8.616722602735194,-2.082888983503561,1635
30bp_WBTC_WETH,0.28,-5.576143635304659,-9.039455976326629,-2.204902378123507,1635
30bp_WBTC_WETH,0.29,-5.9350622501985955,-9.087680625824536,-2.3806294332116424,1637
30bp_WBTC_WETH,0.3,-6.143941932430289,-9.363930809568464,-2.62821903188074,1638
30bp_WBTC_WETH,0.31,-5.684635975696156,-9.327619818171012,-2.425513346764757,1635
30bp_WBTC_WETH,0.32,-5.173510641918666,-9.054258167733993,-2.091799075346608,1622
30bp_WBTC_WETH,0.33,-4.225906939633681,-8.452381327178099,-2.023178424158899,1597
30bp_WBTC_WETH,0.34,-4.235564542656585,-7.913896962538393,-2.102841751833565,1555
30bp_WBTC_WETH,0.35,-4.836515197426915,-8.238445267695116,-2.143395181565207,1535
30bp_WBTC_WETH,0.36,-4.118208345463163,-8.567211455834718,-2.0552016373918285,1541
30bp_WBTC_WETH,0.37,-3.8842981407644337,-8.696434658979737,-2.0055623414793637,1551
30bp_WBTC_WETH,0.38,-3.5252574943910244,-7.999344492048225,-2.101718531008414,1545
30bp_WBTC_WETH,0.39,-3.4726836359855495,-7.925624555963232,-2.0820005812375397,1536
30bp_WBTC_WETH,0.4,-3.192715012160886,-8.024458102670055,-1.9522936540329021,1531
30bp_WBTC_WETH,0.41,-3.0839348680549294,-7.6751343153185,-1.9624201138313007,1524
30bp_WBTC_WETH,0.42,-3.470404719193463,-8.387145550769507,-2.1731391656633665,1521
30bp_WBTC_WETH,0.43,-3.7384023852407426,-9.387442757110692,-2.2576361957173448,1496
30bp_WBTC_WETH,0.44,-3.6319206308818566,-9.85737748898092,-2.121706903605445,1487
30bp_WBTC_WETH,0.45,-3.5197974688309825,-8.68284606228242,-2.0156388415400577,1456
30bp_WBTC_WETH,0.46,-3.4673849454084915,-7.869777562545472,-2.0381585671678644,1449
30bp_WBTC_WETH,0.47,-3.387276672131393,-8.114875874425849,-2.1108780912605973,1444
30bp_WBTC_WETH,0.48,-3.476721403879811,-8.14826395695931,-2.1341898760913716,1431
30bp_WBTC_WETH,0.49,-3.476649419178941,-7.496541181196052,-2.0564303311748464,1423
30bp_WBTC_WETH,0.5,-3.4904746255717964,-6.506624929657514,-2.1416020088768413,1431
5bp_WBTC_USDT,-0.5,0.5962257253283445,-0.8127777003071923,4.376339210278822,281
5bp_WBTC_USDT,-0.49,0.9414914589168678,-1.0483511279967732,5.964981488441271,339
5bp_WBTC_USDT,-0.48,0.517055985571492,-1.207463963728527,12.6015211483971,463
5bp_WBTC_USDT,-0.47,0.548895728470143,-1.0593579310171102,15.638584194937891,536
5bp_WBTC_USDT,-0.46,0.4811019351103371,-0.9501843826819173,13.980725739945553,604
5bp_WBTC_USDT,-0.45,1.575979611017489,-0.8895356247184186,18.30163895073158,639
5bp_WBTC_USDT,-0.44,1.7329441395560121,-0.9107624967731399,19.35462944469141,657
5bp_WBTC_USDT,-0.43,2.47805923441816,-0.9185110995836783,20.52813587341713,679
5bp_WBTC_USDT,-0.42,1.025923212651731,-0.9964791883176187,21.755916403957386,671
5bp_WBTC_USDT,-0.41,0.5786728751595105,-1.1110721469987812,14.514282391055966,710
5bp_WBTC_USDT,-0.4,0.3744668026931878,-1.1303767628168047,7.442459200592218,742
5bp_WBTC_USDT,-0.39,0.35555543781287524,-1.0591080186989366,7.411392150216689,790
5bp_WBTC_USDT,-0.38,-0.3033767813278689,-1.0825620661609887,5.6703269121855,855
5bp_WBTC_USDT,-0.37,-0.31909164540309337,-1.082386657378191,4.6919923285761,879
5bp_WBTC_USDT,-0.36,-0.40205008289026145,-1.1261202731032105,4.692366726858137,892
5bp_WBTC_USDT,-0.35,-0.2715280871287579,-1.0694281999892357,4.244259938632867,897
5bp_WBTC_USDT,-0.34,0.2598635671177484,-0.9168617979457758,5.282323867606747,926
5bp_WBTC_USDT,-0.33,0.3614838573031734,-0.8621505503825281,5.375036659996594,937
5bp_WBTC_USDT,-0.32,0.8835930917509749,-0.7529120551847888,5.802022601405072,922
5bp_WBTC_USDT,-0.31,1.0040958319415978,-0.5907306244876425,5.855200953045199,944
5bp_WBTC_USDT,-0.3,1.0330851138623922,-0.596541124159244,6.483789258973458,948
5bp_WBTC_USDT,-0.29,0.9769689728106201,-0.6672944615767127,5.554297775174792,975
5bp_WBTC_USDT,-0.28,0.6356536829481539,-0.8193329242583332,4.566701033847591,1050
5bp_WBTC_USDT,-0.27,0.63312848768318,-0.8268754955538541,5.127510110715983,1098
5bp_WBTC_USDT,-0.26,1.4375718148779677,-0.5689778079770139,6.614893930360234,1171
5bp_WBTC_USDT,-0.25,2.292305765039233,-0.4429434013721749,7.951983403166372,1219
5bp_WBTC_USDT,-0.24,2.094834059230052,-0.6450246708820336,8.91838878530573,1247
5bp_WBTC_USDT,-0.23,1.9393106542569518,-0.6536288912560704,8.611266872195953,1279
5bp_WBTC_USDT,-0.22,2.40740585186669,-0.7288917266835971,9.617727674542657,1244
5bp_WBTC_USDT,-0.21,2.7598428024048274,-0.5818564918285826,9.313415063403886,1249
5bp_WBTC_USDT,-0.2,2.6858133656496848,-0.580255370782714,10.096674639126732,1285
5bp_WBTC_USDT,-0.19,2.9541449822787724,-0.6341589455896112,11.770590763533324,1318
5bp_WBTC_USDT,-0.18,3.4715963744384037,-0.6495629518905648,13.553512217190741,1383
5bp_WBTC_USDT,-0.17,3.7067619355015884,-0.342731685245833,13.498481732863834,1411
5bp_WBTC_USDT,-0.16,3.821386898994898,-0.3080299810136547,13.540064094582243,1417
5bp_WBTC_USDT,-0.15,3.137779678475194,-0.590923231908205,14.133442899871948,1407
5bp_WBTC_USDT,-0.14,2.5656909011518696,-0.7283542622633272,12.703251100037207,1394
5bp_WBTC_USDT,-0.13,2.8140128541122804,-0.4676079098567292,10.671651077681533,1384
5bp_WBTC_USDT,-0.12,2.7259412380469765,-0.4314051624931607,11.131313877535973,1369
5bp_WBTC_USDT,-0.11,2.722489179697067,-0.4096148552197393,11.117786958807407,1403
5bp_WBTC_USDT,-0.1,2.987746423862286,-0.3384674855987639,11.46897339592897,1426
5bp_WBTC_USDT,-0.09,3.7395843051736697,-0.21859002894285792,12.359800260807823,1449
5bp_WBTC_USDT,-0.08,3.9873079168206846,0.026066965043910442,13.83574722837531,1481
5bp_WBTC_USDT,-0.07,4.147445558508454,0.16165799247455542,14.214851913613446,1488
5bp_WBTC_USDT,-0.06,4.972154741960994,0.43973219026121196,17.494971448858198,1478
5bp_WBTC_USDT,-0.05,5.135931018946962,0.20594377408829692,16.434703167593227,1488
5bp_WBTC_USDT,-0.04,5.546922977903869,0.1963632033111683,17.65034484197833,1497
5bp_WBTC_USDT,-0.03,5.718238449407264,0.33270104537601664,18.864817606318613,1517
5bp_WBTC_USDT,-0.02,5.538445250289021,0.1149071751404409,18.106418076429303,1544
5bp_WBTC_USDT,-0.01,3.01711315225803,-1.4764059672309906,13.82194803381079,1550
5bp_WBTC_USDT,0.0,0.11154079926667815,-5.990070510573224,8.82196916607094,1566
5bp_WBTC_USDT,0.01,-2.17115753112872,-10.462045380858648,3.570863676862513,1559
5bp_WBTC_USDT,0.02,-3.858525169165057,-11.130733357485393,1.0930373425911322,1565
5bp_WBTC_USDT,0.03,-3.950439040772632,-12.349845975814823,0.7565229651863812,1560
5bp_WBTC_USDT,0.04,-3.8220836870666455,-11.93634775864817,-0.41115728287246855,1566
5bp_WBTC_USDT,0.05,-3.8454178645752894,-10.53449206651054,-0.7783285785877834,1561
5bp_WBTC_USDT,0.06,-3.87212764738086,-8.520561471990524,-1.2792587999951843,1571
5bp_WBTC_USDT,0.07,-4.07151714090368,-8.88854652536768,-1.4964314606806304,1563
5bp_WBTC_USDT,0.08,-4.291710413344802,-10.085027510187476,-1.6012077545992303,1548
5bp_WBTC_USDT,0.09,-4.5433602137227735,-11.470479983891627,-1.632825984681341,1532
5bp_WBTC_USDT,0.1,-5.364885651609319,-12.684510149629613,-1.697960411875985,1494
5bp_WBTC_USDT,0.11,-5.872798139967006,-14.58117475371314,-1.8057106978647062,1454
5bp_WBTC_USDT,0.12,-5.979758979873367,-13.907409929416575,-1.823228255515582,1404
5bp_WBTC_USDT,0.13,-4.983649213867903,-12.627828068814456,-1.8485015658394204,1396
5bp_WBTC_USDT,0.14,-4.5941256026137705,-12.549462119735797,-1.9198607673912866,1362
5bp_WBTC_USDT,0.15,-3.8902018609660383,-9.890246142943841,-1.9057110135139617,1320
5bp_WBTC_USDT,0.16,-3.258799356284883,-7.602790787961112,-1.756530188002862,1287
5bp_WBTC_USDT,0.17,-2.741688807829073,-6.440058780170185,-1.7304156509539543,1233
5bp_WBTC_USDT,0.18,-2.5799119826733605,-5.9490934615395,-1.7447585812440403,1168
5bp_WBTC_USDT,0.19,-2.638320435603865,-5.809428462003747,-1.782532166021618,1118
