pool,block_number,slope,beta_shape,r2
30bp_WETH_USDT,21241463,-2.9945260498157587,1.4972630249078793,0.43494639485014097
30bp_WETH_USDT,21243863,-2.658548704202651,1.3292743521013255,0.3575344865819414
30bp_WETH_USDT,21246263,-2.654795778525975,1.3273978892629874,0.35733527024508693
30bp_WETH_USDT,21248663,-2.7441556130143945,1.3720778065071972,0.3753747113589564
30bp_WETH_USDT,21251063,-2.9999486406133906,1.4999743203066953,0.42880629093134226
30bp_WETH_USDT,21253463,-2.7535522725932537,1.3767761362966269,0.38476446207966986
30bp_WETH_USDT,21255863,-2.7527118193112634,1.3763559096556317,0.3845278898348323
30bp_WETH_USDT,21258263,-2.476209791242568,1.238104895621284,0.32977236403944155
30bp_WETH_USDT,21260663,-1.9429435759533247,0.9714717879766623,0.19264460477250545
30bp_WETH_USDT,21263063,-2.093894655706158,1.046947327853079,0.2181286416572441
30bp_WETH_USDT,21265463,-2.344495432984969,1.1722477164924845,0.2630080978201287
30bp_WETH_USDT,21267863,-2.1937716259749487,1.0968858129874743,0.23670348058996338
30bp_WETH_USDT,21270263,-2.238186181172099,1.1190930905860494,0.24196864203645552
30bp_WETH_USDT,21272663,-1.6522595744993127,0.8261297872496564,0.14014333518642963
30bp_WETH_USDT,21275063,-1.5564661568418299,0.7782330784209149,0.1274803370986124
30bp_WETH_USDT,21277463,-1.9789517330368986,0.9894758665184493,0.19072588853770167
30bp_WETH_USDT,21279863,-2.259116059044044,1.129558029522022,0.2289502461280547
30bp_WETH_USDT,21282263,-2.91954653564529,1.459773267822645,0.3173167861184928
30bp_WETH_USDT,21284663,-2.4591967009437945,1.2295983504718973,0.24836767392873504
30bp_WETH_USDT,21287063,-2.257251590899179,1.1286257954495895,0.20946540377195044
30bp_WETH_USDT,21289463,-2.4536497037535807,1.2268248518767904,0.23861681350859298
30bp_WETH_USDT,21291863,-2.258703131198515,1.1293515655992574,0.20851660219772472
30bp_WETH_USDT,21294263,-2.549670850493098,1.274835425246549,0.25328480121384
30bp_WETH_USDT,21296663,-2.4526479499998706,1.2263239749999353,0.23805907532961024
30bp_WETH_USDT,21299063,-3.017449003529317,1.5087245017646584,0.32361258987241626
30bp_WETH_USDT,21301463,-2.8110022251152897,1.4055011125576449,0.30320938726443925
30bp_WETH_USDT,21303863,-3.124554655173225,1.5622773275866124,0.3408028484161193
30bp_WETH_USDT,21306263,-2.9930971008883525,1.4965485504441762,0.32128723509660406
30bp_WETH_USDT,21308663,-3.066622170978405,1.5333110854892025,0.3334769230444674
30bp_WETH_USDT,21311063,-2.9794138165484663,1.4897069082742331,0.33346994162274846
30bp_WETH_USDT,21313463,-2.66419463476689,1.332097317383445,0.2848723386590233
30bp_WETH_USDT,21315863,-2.748629310128087,1.3743146550640435,0.29879713852435197
30bp_WETH_USDT,21318263,-2.56559230986004,1.28279615493002,0.2725802595626212
30bp_WETH_USDT,21320663,-2.4554399920690955,1.2277199960345477,0.25543266671322884
30bp_WETH_USDT,21323063,-2.2605697174950126,1.1302848587475063,0.2222776991745521
30bp_WETH_USDT,21325463,-2.503600394293861,1.2518001971469306,0.25899137770980185
30bp_WETH_USDT,21327863,-2.975818822830371,1.4879094114151854,0.3309906702334008
30bp_WETH_USDT,21330263,-3.4531340213064228,1.7265670106532114,0.4239019870349535
30bp_WETH_USDT,21332663,-3.539300629371286,1.769650314685643,0.41377794253002476
30bp_WETH_USDT,21335063,-3.784456264590331,1.8922281322951655,0.4686028150280146
30bp_WETH_USDT,21337463,-3.503210212654364,1.751605106327182,0.4834307597597799
30bp_WETH_USDT,21339863,-2.6921106925158207,1.3460553462579103,0.3629126898475493
30bp_WETH_USDT,21342263,-2.9490910156070513,1.4745455078035257,0.4385709046040128
30bp_WETH_USDT,21344663,-3.177508529915477,1.5887542649577384,0.5077936601253901
30bp_WETH_USDT,21347063,-3.0791103196542653,1.5395551598271326,0.50992774459816
30bp_WETH_USDT,21349463,-3.0010627190109025,1.5005313595054512,0.5309750797474457
30bp_WETH_USDT,21351863,-3.0409858129632803,1.5204929064816401,0.5380960612995835
30bp_WETH_USDT,21354263,-3.0212903715908084,1.5106451857954042,0.5743778357799919
30bp_WETH_USDT,21356663,-2.880712908083187,1.4403564540415934,0.5281360718752399
30bp_WETH_USDT,21359063,-2.962174512940239,1.4810872564701194,0.5506250777212149
30bp_WETH_USDT,21361463,-2.9235305854264837,1.4617652927132418,0.5453537467915056
30bp_WETH_USDT,21363863,-2.650022897522865,1.3250114487614324,0.4914830723658574
30bp_WETH_USDT,21366263,-2.567023081338973,1.2835115406694866,0.4494103899517058
30bp_WETH_USDT,21368663,-2.3123102872557033,1.1561551436278517,0.3816335172292942
30bp_WETH_USDT,21371063,-2.2375896392966337,1.1187948196483168,0.37017622847303444
30bp_WETH_USDT,21373463,-1.7182204045919622,0.8591102022959811,0.26939389052161766
30bp_WETH_USDT,21375863,-1.7204132355380553,0.8602066177690276,0.2705948742136247
30bp_WETH_USDT,21378263,-2.0798102784094317,1.0399051392047158,0.3397754701959451
30bp_WETH_USDT,21380663,-2.4328032897101104,1.2164016448550552,0.4030153571337519
30bp_WETH_USDT,21383063,-2.4767246349296452,1.2383623174648226,0.4129856113333231
30bp_WETH_USDT,21385463,-2.8019773934649885,1.4009886967324943,0.458842230293253
30bp_WETH_USDT,21387863,-2.8683337248235308,1.4341668624117654,0.4818346843198441
30bp_WETH_USDT,21390263,-2.6314072114834794,1.3157036057417397,0.44433480958862337
30bp_WETH_USDT,21392663,-2.669418352159086,1.334709176079543,0.44962151870947287
30bp_WETH_USDT,21395063,-2.783082376138739,1.3915411880693696,0.472654583887126
30bp_WETH_USDT,21397463,-2.7562655390483872,1.3781327695241936,0.4704165040471381
30bp_WETH_USDT,21399863,-2.7200475202042074,1.3600237601021037,0.46054984025423007
30bp_WETH_USDT,21402263,-2.536017003147011,1.2680085015735054,0.4211907339418425
30bp_WETH_USDT,21404663,-2.5358419759697455,1.2679209879848727,0.42113214859435355
30bp_WETH_USDT,21407063,-2.4967635522759517,1.2483817761379759,0.41586463371254967
30bp_WETH_USDT,21409463,-2.643003543890532,1.321501771945266,0.4424377027956482
30bp_WETH_USDT,21411863,-2.986617626156709,1.4933088130783545,0.5041310073510955
30bp_WETH_USDT,21414263,-2.7943738513826943,1.3971869256913472,0.4695998985187254
30bp_WETH_USDT,21416663,-3.021386985849258,1.510693492924629,0.4979516438595941
30bp_WETH_USDT,21419063,-2.868070626730327,1.4340353133651635,0.48236697926943606
30bp_WETH_USDT,21421463,-2.9393269555510937,1.4696634777755468,0.49750867557967093
30bp_WETH_USDT,21423863,-2.8042970149384603,1.4021485074692301,0.4452931300873365
30bp_WETH_USDT,21426263,-2.369587239602693,1.1847936198013465,0.363827574983962
30bp_WETH_USDT,21428663,-2.442250225757314,1.221125112878657,0.3721207751363079
30bp_WETH_USDT,21431063,-2.4830289076676313,1.2415144538338156,0.38163740980854755
30bp_WETH_USDT,21433463,-1.5188482258199234,0.7594241129099617,0.19007659442134783
30bp_WETH_USDT,21435863,-1.7537396902572755,0.8768698451286377,0.23020108649641302
30bp_WETH_USDT,21438263,-1.1349517336868684,0.5674758668434342,0.12708043792934465
30bp_WETH_USDT,21440663,-1.063669754719302,0.531834877359651,0.1298319058062517
30bp_WETH_USDT,21443063,-0.587064518052849,0.2935322590264245,0.046969305544095064
30bp_WETH_USDT,21445463,-1.2697892488590807,0.6348946244295404,0.15690259628889014
30bp_WETH_USDT,21447863,-1.3848911913887387,0.6924455956943694,0.17572883296966657
30bp_WETH_USDT,21450263,-1.4467223851684554,0.7233611925842277,0.18811137717805315
30bp_WETH_USDT,21452663,-1.0829912177363248,0.5414956088681624,0.11604921438996119
30bp_WETH_USDT,21455063,-1.0624327457132514,0.5312163728566257,0.11370458264347416
30bp_WETH_USDT,21457463,-1.1498436034887332,0.5749218017443666,0.12797176257735288
30bp_WETH_USDT,21459863,-0.9391482726834554,0.4695741363417277,0.09303557926178241
30bp_WETH_USDT,21462263,-0.6994963099640656,0.3497481549820328,0.055855087464243836
30bp_WETH_USDT,21464663,-1.0203225895284493,0.5101612947642247,0.1065451516967888
30bp_WETH_USDT,21467063,-0.9629278945731995,0.48146394728659975,0.09674325658074401
30bp_WETH_USDT,21469463,-1.1595818253288546,0.5797909126644273,0.13094288956638334
30bp_WETH_USDT,21471863,-1.2170903049349533,0.6085451524674766,0.14165955976803268
30bp_WETH_USDT,21474263,-1.416542275116071,0.7082711375580355,0.19167263897125697
30bp_WETH_USDT,21476663,-1.3572610875733604,0.6786305437866802,0.17939223824185335
30bp_WETH_USDT,21479063,-1.484833540422391,0.7424167702111955,0.20600245369308323
30bp_WETH_USDT,21481463,-1.3681408388569674,0.6840704194284837,0.16708031730934358
30bp_WETH_USDT,21483863,-1.3727196302447602,0.6863598151223801,0.1677545764893391
30bp_WETH_USDT,21486263,-1.0691865516980754,0.5345932758490377,0.11121535179459452
30bp_WETH_USDT,21488663,-0.9366497724006422,0.4683248862003211,0.08931813352757334
30bp_WETH_USDT,21491063,-1.0526766056749843,0.5263383028374922,0.10985514649352524
30bp_WETH_USDT,21493463,-1.1826347133114674,0.5913173566557337,0.13268053214475029
30bp_WETH_USDT,21495863,-1.0222248827797336,0.5111124413898668,0.10299820939364346
30bp_WETH_USDT,21498263,-0.9590105292063014,0.4795052646031507,0.09263431898200536
30bp_WETH_USDT,21500663,-0.9593207414723041,0.47966037073615203,0.09271849168179436
30bp_WETH_USDT,21503063,-1.0286438014171648,0.5143219007085824,0.10098496668738277
30bp_WETH_USDT,21505463,-0.9575466414450988,0.4787733207225494,0.09010115552458686
30bp_WETH_USDT,21507863,-1.0548265154638226,0.5274132577319113,0.10276225509771886
30bp_WETH_USDT,21510263,-0.9175354905726113,0.45876774528630565,0.08139454142325475
30bp_WETH_USDT,21512663,-1.0763969344945863,0.5381984672472931,0.10509267108702547
30bp_WETH_USDT,21515063,-1.0764632505815352,0.5382316252907676,0.1051119449857193
30bp_WETH_USDT,21517463,0.43080061017973775,-0.21540030508986888,0.028857601245393716
30bp_WETH_USDT,21519863,0.5710302696689116,-0.2855151348344558,0.05127294575008623
30bp_WETH_USDT,21522263,-1.12867734919593,0.564338674597965,0.11387242889611182
30bp_WETH_USDT,21524663,-1.042626759020852,0.521313379510426,0.10108265258882576
30bp_WETH_USDT,21527063,-1.0542070347105337,0.5271035173552668,0.10275905427828758
30bp_WETH_USDT,21529463,-0.9893400846076187,0.49467004230380934,0.09246434391095149
30bp_WETH_USDT,21531863,-1.0065534321306533,0.5032767160653266,0.09348301608005127
30bp_WETH_USDT,21534263,-1.140205807345813,0.5701029036729065,0.11499963020146375
30bp_WETH_USDT,21536663,-1.3773303547523181,0.6886651773761591,0.1577360425205535
30bp_WETH_USDT,21539063,-1.3772246036748295,0.6886123018374147,0.15809113620718418
30bp_WETH_USDT,21541463,-1.3769456147047245,0.6884728073523623,0.15796229310605814
30bp_WETH_USDT,21543863,-1.3768108735306628,0.6884054367653314,0.15797559530455318
30bp_WETH_USDT,21546263,-1.856840337029563,0.9284201685147815,0.2546819539335945
30bp_WETH_USDT,21548663,-1.7988275302876306,0.8994137651438153,0.2338716175058082
30bp_WETH_USDT,21551063,-1.8635853822874864,0.9317926911437432,0.24972453583319842
30bp_WETH_USDT,21553463,-1.9513528979871688,0.9756764489935844,0.26486423091312805
30bp_WETH_USDT,21555863,-1.8622460649408992,0.9311230324704496,0.24747693428577222
30bp_WETH_USDT,21558263,-1.7434330489818457,0.8717165244909229,0.196415499670206
30bp_WETH_USDT,21560663,-1.866466432825933,0.9332332164129665,0.214461568759597
30bp_WETH_USDT,21563063,-1.9605067243811485,0.9802533621905742,0.22949064328730795
30bp_WETH_USDT,21565463,-1.8614296625244398,0.9307148312622199,0.21142498101989327
30bp_WETH_USDT,21567863,-1.8910104446680516,0.9455052223340258,0.20269786513581922
30bp_WETH_USDT,21570263,-1.9506263961423318,0.9753131980711659,0.22629187626406233
30bp_WETH_USDT,21572663,-1.766059316390866,0.883029658195433,0.19659113676341555
30bp_WETH_USDT,21575063,-0.8962326345876909,0.44811631729384543,0.06395984863632498
30bp_WETH_USDT,21577463,-0.8284805591551523,0.41424027957757614,0.05566940726103342
30bp_WETH_USDT,21579863,-0.7794507145102902,0.3897253572551451,0.04934403376818752
30bp_WETH_USDT,21582263,-0.559185534252797,0.2795927671263985,0.02743277693130919
30bp_WETH_USDT,21584663,-0.6960478280981717,0.34802391404908584,0.04079682421309372
30bp_WETH_USDT,21587063,-0.5738148908880817,0.28690744544404084,0.028346521612570008
30bp_WETH_USDT,21589463,-0.30444028814276647,0.15222014407138323,0.010044798924154663
30bp_WETH_USDT,21591863,-0.49873905791497647,0.24936952895748823,0.025233630398121876
30bp_WETH_USDT,21594263,-0.6318555742147945,0.3159277871073973,0.03428784580614175
30bp_WETH_USDT,21596663,-0.49730693612810895,0.24865346806405447,0.02215421461027811
30bp_WETH_USDT,21599063,-0.42468201694842866,0.21234100847421433,0.01650067605075145
30bp_WETH_USDT,21601463,-0.5063037150544702,0.2531518575272351,0.02254855749462481
30bp_WETH_USDT,21603863,-0.6316414924135019,0.31582074620675094,0.03438124407802656
30bp_WETH_USDT,21606263,-0.5621588835585134,0.2810794417792567,0.02780768028046854
30bp_WETH_USDT,21608663,-0.4941681306242675,0.24708406531213375,0.021928634557576765
30bp_WETH_USDT,21611063,-0.5069828333397964,0.2534914166698982,0.022684009145671702
30bp_WETH_USDT,21613463,-0.3670871910973577,0.18354359554867886,0.012421184238976979
30bp_WETH_USDT,21615863,0.17400484416338274,-0.08700242208169137,0.0033031014933143643
30bp_WETH_USDT,21618263,0.07365636227460504,-0.03682818113730252,0.0005827803136582155
30bp_WETH_USDT,21620663,-0.2113142549804743,0.10565712749023715,0.004307782047481057
30bp_WETH_USDT,21623063,-0.4332172977976755,0.21660864889883774,0.017262185447472822
30bp_WETH_USDT,21625463,-0.4325462549968432,0.2162731274984216,0.01720756883045027
30bp_WETH_USDT,21627863,-0.4261662797655085,0.21308313988275426,0.016697920500663765
30bp_WETH_USDT,21630263,-0.5869268035796302,0.2934634017898151,0.029782409643770102
30bp_WETH_USDT,21632663,-1.2150511517977474,0.6075255758988737,0.10866456704583038
30bp_WETH_USDT,21635063,-0.9055847282697899,0.45279236413489493,0.06660815227482275
30bp_WETH_USDT,21637463,-0.7825212944032198,0.3912606472016099,0.05086315140468867
30bp_WETH_USDT,21639863,-0.7642729704922094,0.3821364852461047,0.04944857141575831
30bp_WETH_USDT,21642263,-0.9052681341361611,0.45263406706808057,0.06663261022801381
30bp_WETH_USDT,21644663,-1.0465171120095569,0.5232585560047784,0.08560555553997429
30bp_WETH_USDT,21647063,-1.2884525531361195,0.6442262765680598,0.11953582805898699
30bp_WETH_USDT,21649463,-0.6608459448152948,0.3304229724076474,0.037326614968807736
30bp_WETH_USDT,21651863,-0.7316245066249152,0.3658122533124576,0.04483823671632625
30bp_WETH_USDT,21654263,-0.5899595115166272,0.2949797557583136,0.030355307818762056
30bp_WETH_USDT,21656663,-0.6054512903099418,0.3027256451549709,0.031402825664573975
30bp_WETH_USDT,21659063,-0.8693619766404185,0.43468098832020924,0.06074035584910553
30bp_WETH_USDT,21661463,-0.6609288643286263,0.33046443216431315,0.03724377937426593
30bp_WETH_USDT,21663863,-0.6610917849338498,0.3305458924669249,0.03728852490820578
30bp_WETH_USDT,21666263,-0.8007727568436813,0.40038637842184066,0.05249784637075072
30bp_WETH_USDT,21668663,-0.6613660085076676,0.3306830042538338,0.037248930255843526
30bp_WETH_USDT,21671063,-0.45074997126498684,0.22537498563249342,0.01844302917146734
30bp_WETH_USDT,21673463,-0.7319425781536983,0.36597128907684917,0.04469931195153676
30bp_WETH_USDT,21675863,-0.7492451018341533,0.37462255091707664,0.04599829553769175
30bp_WETH_USDT,21678263,-1.0801207513638218,0.5400603756819109,0.08115415176682395
30bp_WETH_USDT,21680663,-1.048021960786619,0.5240109803933095,0.07771359169915693
30bp_WETH_USDT,21683063,-0.8728376370267441,0.43641881851337205,0.0562443400471887
30bp_WETH_USDT,21685463,-0.6343729363845185,0.31718646819225926,0.03125915512461941
30bp_WETH_USDT,21687863,-0.8732702858062282,0.4366351429031141,0.05637497000397462
30bp_WETH_USDT,21690263,-1.048649389923154,0.524324694961577,0.0773046481598183
30bp_WETH_USDT,21692663,-1.4413990641933188,0.7206995320966594,0.13172821786942068
30bp_WETH_USDT,21695063,-1.5305933193289056,0.7652966596644528,0.14572377051750574
30bp_WETH_USDT,21697463,-0.7879224503871629,0.39396122519358145,0.04582298773693727
30bp_WETH_USDT,21699863,-0.7540524417894772,0.3770262208947386,0.043960365494435605
30bp_WETH_USDT,21702263,-0.7776689652428793,0.38883448262143966,0.04592672805709319
30bp_WETH_USDT,21704663,-0.8413432269708605,0.42067161348543025,0.05237106968942595
30bp_WETH_USDT,21707063,-0.8413753749236137,0.42068768746180685,0.052342683372359256
30bp_WETH_USDT,21709463,-0.6920478158596597,0.34602390792982984,0.03678628452728738
30bp_WETH_USDT,21711863,-0.6128876921648638,0.3064438460824319,0.029455917145638666
30bp_WETH_USDT,21714263,0.12556828417683816,-0.06278414208841908,0.0015173630901145208
30bp_WETH_USDT,21716663,-0.13757977551586803,0.06878988775793402,0.0016330271469623403
30bp_WETH_USDT,21719063,-0.5206485034695424,0.2603242517347712,0.019218301953690897
30bp_WETH_USDT,21721463,-0.709769578470097,0.3548847892350485,0.03420237442479335
30bp_WETH_USDT,21723863,-0.614457047886356,0.307228523943178,0.026181542782154676
30bp_WETH_USDT,21726263,-0.0866040138125701,0.04330200690628505,0.0005777909106097212
30bp_WETH_USDT,21728663,-0.42612922537860315,0.21306461268930157,0.01314796997378953
30bp_WETH_USDT,21731063,-0.24395377068659435,0.12197688534329718,0.004462193094195488
30bp_WETH_USDT,21733463,-0.35264363226748924,0.17632181613374462,0.008994987151459188
30bp_WETH_USDT,21735863,-0.6063045014445201,0.30315225072226004,0.025399746100134735
30bp_WETH_USDT,21738263,-0.9874103358905502,0.4937051679452751,0.06194010597891031
30bp_WETH_USDT,21740663,-0.987406645724921,0.4937033228624605,0.0619278443510185
30bp_WETH_USDT,21743063,-0.9877208572657955,0.49386042863289775,0.06199359343615307
30bp_WETH_USDT,21745463,-1.6531005263064755,0.8265502631532378,0.1513280547080359
30bp_WETH_USDT,21747863,-1.1224786216705505,0.5612393108352752,0.07694136738970947
30bp_WETH_USDT,21750263,-1.1223738951712177,0.5611869475856088,0.07692209601204436
30bp_WETH_USDT,21752663,-0.8958885933960637,0.4479442966980319,0.05196893220155807
30bp_WETH_USDT,21755063,-0.3312254135050853,0.16561270675254264,0.00806170308627674
30bp_WETH_USDT,21757463,-0.15020410338638224,0.07510205169319112,0.0017216091160582314
30bp_WETH_USDT,21759863,-0.0845179482270584,0.0422589741135292,0.0005479329981475933
30bp_WETH_USDT,21762263,1.019461296246523,-0.5097306481232615,0.10192069987708796
30bp_WETH_USDT,21764663,2.2667425347586896,-1.1333712673793448,0.6178336775585881
30bp_WETH_USDT,21767063,1.7614818326177062,-0.8807409163088531,0.4359507350974472
30bp_WETH_USDT,21769463,0.6778913367415957,-0.33894566837079787,0.05014558784091494
30bp_WETH_USDT,21771863,1.4207814917380672,-0.7103907458690336,0.2952646832389253
30bp_WETH_USDT,21774263,0.8523425145553598,-0.4261712572776799,0.09202837704745914
30bp_WETH_USDT,21776663,1.3250789203366902,-0.6625394601683451,0.2524697213356629
30bp_WETH_USDT,21779063,1.067091913103881,-0.5335459565519405,0.14661385156858187
30bp_WETH_USDT,21781463,1.170808997503919,-0.5854044987519595,0.1875073294644799
30bp_WETH_USDT,21783863,0.830875008384648,-0.415437504192324,0.08638130317406334
30bp_WETH_USDT,21786263,0.4964377892839538,-0.2482188946419769,0.028395405215541514
30bp_WETH_USDT,21788663,1.385591460219303,-0.6927957301096515,0.2742205022631623
30bp_WETH_USDT,21791063,1.3837683440050628,-0.6918841720025314,0.2733093636429257
30bp_WETH_USDT,21793463,1.2865699303887006,-0.6432849651943503,0.23361374752450637
30bp_WETH_USDT,21795863,1.6231527904819403,-0.8115763952409701,0.3506207033632708
30bp_WETH_USDT,21798263,1.8636644699863174,-0.9318322349931587,0.4980793288258131
30bp_WETH_USDT,21800663,2.0729383732215525,-1.0364691866107762,0.6217425180743457
30bp_WETH_USDT,21803063,2.137379673351792,-1.068689836675896,0.662641105909179
30bp_WETH_USDT,21805463,2.013462976074136,-1.006731488037068,0.5748851007362397
30bp_WETH_USDT,21807863,1.868652450452792,-0.934326225226396,0.4952323602036499
30bp_WETH_USDT,21810263,1.868371429159699,-0.9341857145798494,0.49507632664777157
30bp_WETH_USDT,21812663,1.9493624467865511,-0.9746812233932756,0.5277619801220486
30bp_WETH_USDT,21815063,1.8350854218015635,-0.9175427109007818,0.4415566857144275
30bp_WETH_USDT,21817463,1.7551289970426371,-0.8775644985213186,0.40167787166816504
30bp_WETH_USDT,21819863,1.4880363840081503,-0.7440181920040752,0.28159566504671685
30bp_WETH_USDT,21822263,1.4327338554211326,-0.7163669277105663,0.26728332628003104
30bp_WETH_USDT,21824663,1.7730819286665882,-0.8865409643332941,0.4196206606262102
30bp_WETH_USDT,21827063,1.9237172918545953,-0.9618586459272976,0.496780346210992
30bp_WETH_USDT,21829463,1.8468871492243832,-0.9234435746121916,0.45889278703137093
30bp_WETH_USDT,21831863,1.6916229948722268,-0.8458114974361134,0.38049787870321405
30bp_WETH_USDT,21834263,1.327186878726522,-0.663593439363261,0.22426878152736474
30bp_WETH_USDT,21836663,1.610353363916068,-0.805176681958034,0.34294878286794994
30bp_WETH_USDT,21839063,1.8464125847086883,-0.9232062923543441,0.4522402711604214
30bp_WETH_USDT,21841463,1.6051101308035327,-0.8025550654017664,0.3412403452076641
30bp_WETH_USDT,21843863,1.5089644093987562,-0.7544822046993781,0.27162982748779196
30bp_WETH_USDT,21846263,1.3029884262500355,-0.6514942131250178,0.1944065060968474
30bp_WETH_USDT,21848663,1.4218324274316405,-0.7109162137158203,0.23776152285593566
30bp_WETH_USDT,21851063,1.5132410928396545,-0.7566205464198272,0.27196352804410373
30bp_WETH_USDT,21853463,1.6026097572548288,-0.8013048786274144,0.30832399234094643
30bp_WETH_USDT,21855863,1.6056579869078198,-0.8028289934539099,0.3088217555832483
30bp_WETH_USDT,21858263,1.5986792577483966,-0.7993396288741983,0.3032564548473343
30bp_WETH_USDT,21860663,1.6061283977911187,-0.8030641988955594,0.30906199176393756
30bp_WETH_USDT,21863063,1.6953614505603352,-0.8476807252801676,0.34804397607486226
30bp_WETH_USDT,21865463,1.2232153576036142,-0.6116076788018071,0.16038984930548172
30bp_WETH_USDT,21867863,1.4551142987164036,-0.7275571493582018,0.24054222746862952
30bp_WETH_USDT,21870263,1.4438643761661332,-0.7219321880830666,0.23334403701183015
30bp_WETH_USDT,21872663,1.6370328565926704,-0.8185164282963352,0.3090785111159893
30bp_WETH_USDT,21875063,1.967578321998323,-0.9837891609991615,0.45907195209009644
30bp_WETH_USDT,21877463,1.7249300286625042,-0.8624650143312521,0.3492337430982213
30bp_WETH_USDT,21879863,1.4545472073906052,-0.7272736036953026,0.2399365783291887
30bp_WETH_USDT,21882263,1.5402657248018883,-0.7701328624009441,0.27279786926344785
30bp_WETH_USDT,21884663,1.4488994632822632,-0.7244497316411316,0.23852323979419154
30bp_WETH_USDT,21887063,1.336536507189959,-0.6682682535949795,0.19683991128378076
30bp_WETH_USDT,21889463,1.336317145484001,-0.6681585727420005,0.19655497859791704
30bp_WETH_USDT,21891863,1.3337771438146002,-0.6668885719073001,0.19568470692193496
30bp_WETH_USDT,21894263,0.9664623176229573,-0.48323115881147866,0.09303419850413075
30bp_WETH_USDT,21896663,1.7164661953181402,-0.8582330976590701,0.3421305386020099
30bp_WETH_USDT,21899063,1.7216813720613733,-0.8608406860306866,0.3461112154028563
30bp_WETH_USDT,21901463,1.3320776146532367,-0.6660388073266184,0.19437811836081031
30bp_WETH_USDT,21903863,1.2008009673094941,-0.6004004836547471,0.15174741935674674
30bp_WETH_USDT,21906263,1.2157672522986007,-0.6078836261493004,0.15712903093619213
30bp_WETH_USDT,21908663,0.8669766894821156,-0.4334883447410578,0.07324823626069399
30bp_WETH_USDT,21911063,0.86780003443752,-0.43390001721876,0.07340185167166924
30bp_WETH_USDT,21913463,1.20165933246281,-0.600829666231405,0.15194154634859125
30bp_WETH_USDT,21915863,1.722189621651157,-0.8610948108255785,0.3460249746915791
30bp_WETH_USDT,21918263,1.8060066414640605,-0.9030033207320303,0.3831144743735855
30bp_WETH_USDT,21920663,2.3925027288519027,-1.1962513644259514,0.6481121214807686
30bp_WETH_USDT,21923063,2.6242817960825664,-1.3121408980412832,0.6264935566066554
30bp_WETH_USDT,21925463,2.5309430772046753,-1.2654715386023376,0.5989296442469279
30bp_WETH_USDT,21927863,2.4116437821574577,-1.2058218910787288,0.5706009745463246
30bp_WETH_USDT,21930263,2.4303662248881097,-1.2151831124440549,0.5758667418891721
30bp_WETH_USDT,21932663,2.8773317829958986,-1.4386658914979493,0.6764346245275241
30bp_WETH_USDT,21935063,2.686574594357803,-1.3432872971789016,0.6462654333847913
30bp_WETH_USDT,21937463,2.606923321921363,-1.3034616609606815,0.6314830219218568
30bp_WETH_USDT,21939863,2.7919677700432852,-1.3959838850216426,0.6661656790576037
30bp_WETH_USDT,21942263,2.9900614334651516,-1.4950307167325758,0.7054112255134295
30bp_WETH_USDT,21944663,3.007191715910936,-1.503595857955468,0.7231947250846058
30bp_WETH_USDT,21947063,2.819855060043548,-1.409927530021774,0.6892470039166896
30bp_WETH_USDT,21949463,2.7494465565279267,-1.3747232782639633,0.6805304945118886
30bp_WETH_USDT,21951863,2.8592249387801876,-1.4296124693900938,0.6983638249007247
30bp_WETH_USDT,21954263,2.8147194535192965,-1.4073597267596483,0.6971827015133931
30bp_WETH_USDT,21956663,2.814839616260565,-1.4074198081302824,0.6972720612886742
30bp_WETH_USDT,21959063,2.781873463260099,-1.3909367316300496,0.6895249521314091
30bp_WETH_USDT,21961463,2.266170573916404,-1.133085286958202,0.5721896552762014
30bp_WETH_USDT,21963863,2.3528969035555325,-1.1764484517777662,0.5932925813516359
30bp_WETH_USDT,21966263,2.525108806980084,-1.262554403490042,0.6414914962009532
30bp_WETH_USDT,21968663,3.0812126927791335,-1.5406063463895667,0.747483918841593
30bp_WETH_USDT,21971063,3.179490831140464,-1.589745415570232,0.7834578335479634
30bp_WETH_USDT,21973463,3.148826516359545,-1.5744132581797725,0.7764199093510528
30bp_WETH_USDT,21975863,2.835935517162991,-1.4179677585814956,0.5652542995825702
30bp_WETH_USDT,21978263,2.8371592968826076,-1.4185796484413038,0.565500397045662
30bp_WETH_USDT,21980663,2.6552795231261688,-1.3276397615630844,0.5312655958859008
30bp_WETH_USDT,21983063,2.6540453587423185,-1.3270226793711593,0.5310542069165848
30bp_WETH_USDT,21985463,2.420917271743489,-1.2104586358717444,0.48380256258211085
30bp_WETH_USDT,21987863,2.4111222690012233,-1.2055611345006116,0.4829546169001475
30bp_WETH_USDT,21990263,2.731455795601927,-1.3657278978009635,0.537925494059848
30bp_WETH_USDT,21992663,2.911435554601235,-1.4557177773006176,0.5725216021192501
30bp_WETH_USDT,21995063,2.808997910655633,-1.4044989553278164,0.5526281431759836
30bp_WETH_USDT,21997463,2.9016775537128168,-1.4508387768564084,0.536330467990662
30bp_WETH_USDT,21999863,2.962710050836822,-1.481355025418411,0.5503002217017917
30bp_WETH_USDT,22002263,2.873029641948739,-1.4365148209743694,0.5265209327177389
30bp_WETH_USDT,22004663,2.6186796322325545,-1.3093398161162773,0.4828957928380806
30bp_WETH_USDT,22007063,2.7669504867323567,-1.3834752433661783,0.509198312157983
